zip_code,utility,home_size_sqft,residents,house_type,ac_level,climate,time_usage_type,total_kwh,hvac_kwh,peak_kwh,offpeak_kwh,bill_usd,carbon_kg,target_bill_usd,predicted_bill_usd,monthly_energy_saving_recommendation,fridge,fridge_kwh,washer,washer_kwh,dryer,dryer_kwh,dishwasher,dishwasher_kwh,ev_charger,ev_charger_kwh,pool_pump,pool_pump_kwh
95814,PG&E,4328,6,condo,high,mountain,morning_peak,553.0,528.0,387.1,165.9,175.37,221.2,162.86,175.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
91730,SCE,3279,3,apartment,high,mountain,morning_peak,511.0,456.0,357.7,153.3,147.93,204.4,137.92,147.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
91711,SDG&E,1173,5,detached,medium,coastal,off_peak,455.0,420.0,91.0,364.0,110.82,182.0,88.83,110.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92612,SDG&E,4855,5,detached,high,mountain,off_peak,1046.0,504.0,209.2,836.8,231.38,418.4,202.68,231.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,397,1,90
91387,SDG&E,4130,2,condo,medium,mountain,mixed,406.0,288.0,203.0,203.0,127.62,162.4,116.95,127.62,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,108,0,0
94551,PG&E,1604,2,detached,low,coastal,mixed,210.0,180.0,105.0,105.0,67.5,84.0,53.77,67.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
92121,SDG&E,2646,3,detached,high,inland,off_peak,800.0,684.0,160.0,640.0,181.2,320.0,148.43,181.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,101
92653,SCE,1907,2,apartment,medium,desert,off_peak,812.0,540.0,162.4,649.6,154.91,324.8,108.94,154.91,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,257,0,0
92024,PG&E,2229,1,apartment,high,inland,evening_peak,999.0,612.0,699.3,299.7,304.71,399.6,218.89,304.71,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,207,1,150
95814,SCE,986,4,detached,low,mountain,off_peak,225.0,160.0,45.0,180.0,51.6,90.0,40.63,51.6,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
94536,SDG&E,1738,2,apartment,low,mountain,morning_peak,232.0,144.0,162.4,69.6,90.85,92.8,83.7,90.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,1,53
90003,SDG&E,1904,6,condo,high,desert,morning_peak,1269.0,990.0,888.3,380.7,416.47,507.6,362.42,416.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,214,0,0
94582,SCE,3299,4,apartment,high,desert,morning_peak,1242.0,900.0,869.4,372.6,342.37,496.8,264.14,342.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,248,1,84
94582,SDG&E,4970,3,condo,high,coastal,off_peak,1017.0,570.0,203.4,813.6,225.47,406.8,179.37,225.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,269,1,143
90278,SCE,3244,1,condo,medium,coastal,mixed,395.0,340.0,197.5,197.5,102.85,158.0,72.41,102.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94087,PG&E,4945,3,detached,medium,coastal,evening_peak,505.0,380.0,353.5,151.5,161.45,202.0,123.05,161.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,110,0,0
94085,SDG&E,2581,3,detached,medium,inland,morning_peak,767.0,456.0,536.9,230.1,258.84,306.8,217.64,258.84,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,209,1,87
92121,SDG&E,3950,6,condo,medium,inland,evening_peak,578.0,528.0,404.6,173.4,199.49,231.2,144.39,199.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
92130,SDG&E,4236,4,condo,medium,desert,morning_peak,650.0,600.0,455.0,195.0,222.1,260.0,196.6,222.1,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
91335,SDG&E,2824,4,condo,high,mountain,off_peak,719.0,480.0,143.8,575.2,164.68,287.6,140.75,164.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,204,0,0
95814,PG&E,3431,3,apartment,low,coastal,off_peak,422.0,190.0,84.4,337.6,95.18,168.8,85.65,95.18,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,102,1,75
94087,SCE,4405,2,detached,medium,coastal,off_peak,729.0,360.0,145.8,583.2,140.3,291.6,123.11,140.3,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,209,1,90
94080,SDG&E,3443,2,condo,high,inland,evening_peak,1039.0,648.0,727.3,311.7,344.25,415.6,283.58,344.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,282,1,64
95014,SDG&E,986,1,condo,low,desert,mixed,346.0,255.0,173.0,173.0,111.42,138.4,92.24,111.42,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,66
92507,SCE,3492,4,condo,low,desert,morning_peak,441.0,300.0,308.7,132.3,129.31,176.4,97.06,129.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,101
94080,PG&E,2698,6,condo,medium,coastal,off_peak,631.0,440.0,126.2,504.8,134.89,252.4,121.42,134.89,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,161,0,0
90210,PG&E,4377,4,apartment,low,inland,evening_peak,398.0,240.0,278.6,119.4,130.42,159.2,118.18,130.42,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,118
92101,PG&E,4791,4,apartment,low,coastal,mixed,240.0,200.0,120.0,120.0,75.0,96.0,68.98,75.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
94087,SCE,3143,2,apartment,medium,inland,morning_peak,902.0,432.0,631.4,270.6,251.93,360.8,188.8,251.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,304,1,126
92101,SDG&E,1925,5,apartment,high,coastal,off_peak,1058.0,630.0,211.6,846.4,233.83,423.2,218.71,233.83,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,348,0,0
92677,SDG&E,4295,3,detached,medium,desert,mixed,625.0,570.0,312.5,312.5,186.75,250.0,174.85,186.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94105,SCE,3124,4,detached,medium,desert,evening_peak,936.0,600.0,655.2,280.8,260.98,374.4,186.38,260.98,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,198,1,68
91364,SCE,2820,6,detached,low,mountain,morning_peak,500.0,176.0,350.0,150.0,145.0,200.0,135.3,145.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,279,0,0
94087,SCE,3999,6,apartment,medium,inland,morning_peak,860.0,528.0,602.0,258.0,240.76,344.0,179.72,240.76,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,208,1,109
92336,SCE,1559,4,apartment,low,mountain,mixed,160.0,160.0,80.0,80.0,48.8,64.0,36.47,48.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,0,0
91356,PG&E,2265,6,apartment,medium,desert,mixed,1032.0,660.0,516.0,516.0,273.0,412.8,209.97,273.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,198,1,109
90003,PG&E,2841,2,detached,low,coastal,morning_peak,333.0,180.0,233.1,99.9,111.57,133.2,81.84,111.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,108,0,0
92677,SCE,1070,5,condo,low,coastal,evening_peak,265.0,210.0,185.5,79.5,82.49,106.0,65.51,82.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
92612,SDG&E,1662,5,condo,medium,mountain,morning_peak,371.0,336.0,259.7,111.3,134.49,148.4,110.0,134.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92024,SDG&E,2528,2,apartment,low,mountain,morning_peak,460.0,144.0,322.0,138.0,162.44,184.0,123.93,162.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,166,1,85
94539,SCE,4569,6,condo,low,mountain,evening_peak,620.0,176.0,434.0,186.0,176.92,248.0,152.73,176.92,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,258,1,131
90003,SCE,4861,6,condo,low,desert,evening_peak,340.0,330.0,238.0,102.0,102.44,136.0,94.4,102.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
92037,SDG&E,4486,3,condo,medium,mountain,off_peak,477.0,304.0,95.4,381.6,115.31,190.8,89.01,115.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,133
94582,SCE,1997,4,detached,low,mountain,evening_peak,185.0,160.0,129.5,55.5,61.21,74.0,44.22,61.21,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
90001,PG&E,2574,2,apartment,high,inland,morning_peak,1108.0,648.0,775.6,332.4,336.32,443.2,279.97,336.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,301,1,79
92618,SDG&E,1668,4,condo,high,mountain,off_peak,705.0,480.0,141.0,564.0,161.82,282.0,144.67,161.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,180,0,0
92037,PG&E,1128,5,condo,high,desert,off_peak,1418.0,945.0,283.6,1134.4,284.42,567.2,209.24,284.42,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,294,1,129
94016,PG&E,2633,5,apartment,medium,mountain,evening_peak,635.0,336.0,444.5,190.5,199.15,254.0,184.07,199.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,259,0,0
94087,SDG&E,1815,5,condo,high,coastal,morning_peak,1012.0,630.0,708.4,303.6,335.77,404.8,314.81,335.77,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,248,1,64
92507,PG&E,4110,3,apartment,medium,desert,morning_peak,867.0,570.0,606.9,260.1,266.43,346.8,200.97,266.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,242,0,0
95129,SDG&E,2671,2,detached,medium,mountain,evening_peak,353.0,288.0,247.1,105.9,128.84,141.2,117.65,128.84,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
95814,PG&E,1779,3,detached,high,inland,mixed,684.0,684.0,342.0,342.0,186.0,273.6,174.64,186.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,0,0
94536,SDG&E,3213,6,apartment,medium,desert,off_peak,826.0,660.0,165.2,660.8,186.5,330.4,156.82,186.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,136,0,0
91364,PG&E,4226,2,detached,medium,inland,off_peak,505.0,432.0,101.0,404.0,110.95,202.0,79.96,110.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,63
94016,SCE,3578,1,detached,medium,mountain,evening_peak,719.0,272.0,503.3,215.7,203.25,287.6,187.01,203.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,377,1,70
94544,PG&E,1741,1,apartment,low,coastal,morning_peak,269.0,170.0,188.3,80.7,93.01,107.6,82.1,93.01,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,74
95014,SDG&E,2184,3,apartment,high,desert,morning_peak,1024.0,855.0,716.8,307.2,339.54,409.6,252.87,339.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,104,0,0
92336,SCE,4720,4,detached,high,mountain,off_peak,525.0,480.0,105.0,420.0,104.4,210.0,97.54,104.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
94536,SDG&E,1952,2,condo,high,coastal,mixed,938.0,540.0,469.0,469.0,271.26,375.2,195.85,271.26,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,333,0,0
94040,SDG&E,2177,1,detached,low,mountain,evening_peak,300.0,136.0,210.0,90.0,112.2,120.0,97.52,112.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,164,0,0
92335,PG&E,4126,6,detached,high,coastal,morning_peak,1070.0,660.0,749.0,321.0,325.3,428.0,299.15,325.3,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,240,1,125
92037,SCE,3273,2,detached,medium,mountain,morning_peak,693.0,288.0,485.1,207.9,196.34,277.2,181.8,196.34,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,263,1,62
90210,SDG&E,2445,1,apartment,low,coastal,morning_peak,432.0,170.0,302.4,129.6,153.65,172.8,135.53,153.65,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,125,1,92
90002,SCE,4574,5,apartment,medium,coastal,off_peak,481.0,420.0,96.2,384.8,96.66,192.4,91.69,96.66,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,51
94025,SCE,3026,1,apartment,low,mountain,morning_peak,534.0,136.0,373.8,160.2,154.04,213.6,140.43,154.04,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,277,1,106
91387,SCE,2188,3,apartment,low,desert,mixed,706.0,285.0,353.0,353.0,174.38,282.4,147.04,174.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,391,0,0
94040,PG&E,1095,6,apartment,high,desert,mixed,1353.0,990.0,676.5,676.5,353.25,541.2,332.22,353.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,348,0,0
92507,SCE,824,4,condo,high,inland,mixed,760.0,720.0,380.0,380.0,186.8,304.0,163.78,186.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,0,0
94536,SDG&E,4049,1,apartment,high,coastal,off_peak,844.0,510.0,168.8,675.2,190.18,337.6,167.39,190.18,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,294,0,0
94596,SCE,3139,2,apartment,high,desert,mixed,880.0,810.0,440.0,440.0,214.4,352.0,191.33,214.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,0,0
94022,SCE,872,6,apartment,high,inland,evening_peak,867.0,792.0,606.9,260.1,242.62,346.8,229.81,242.62,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,65
94551,SCE,3429,4,condo,high,mountain,off_peak,918.0,480.0,183.6,734.4,173.57,367.2,124.29,173.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,326,1,62
95814,PG&E,4829,1,detached,medium,coastal,mixed,671.0,340.0,335.5,335.5,182.75,268.4,164.85,182.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,166,1,110
91356,SCE,2421,6,condo,low,mountain,mixed,486.0,176.0,243.0,243.0,123.78,194.4,116.12,123.78,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,295,0,0
92024,SDG&E,1154,1,apartment,high,inland,evening_peak,647.0,612.0,452.9,194.1,221.16,258.8,193.86,221.16,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
94087,SCE,4413,5,condo,high,inland,off_peak,1075.0,756.0,215.0,860.0,201.2,430.0,189.94,201.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,250,1,69
95014,PG&E,837,2,condo,medium,mountain,evening_peak,313.0,288.0,219.1,93.9,105.77,125.2,85.91,105.77,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,0,0
91364,SDG&E,4486,6,condo,low,desert,off_peak,385.0,330.0,77.0,308.0,96.54,154.0,77.31,96.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94022,PG&E,3551,3,apartment,low,inland,off_peak,319.0,228.0,63.8,255.2,75.61,127.6,71.34,75.61,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,51
94085,PG&E,4346,3,condo,low,mountain,mixed,202.0,152.0,101.0,101.0,65.5,80.8,59.97,65.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
94080,SCE,3835,1,condo,low,coastal,off_peak,225.0,170.0,45.0,180.0,51.6,90.0,45.39,51.6,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
91364,SDG&E,3610,1,condo,low,mountain,morning_peak,275.0,136.0,192.5,82.5,104.35,110.0,91.68,104.35,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,129
94087,PG&E,1208,5,detached,low,mountain,evening_peak,218.0,168.0,152.6,65.4,78.22,87.2,68.4,78.22,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
92630,PG&E,2858,1,condo,medium,inland,mixed,742.0,408.0,371.0,371.0,200.5,296.8,157.69,200.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,184,1,150
94539,SDG&E,4401,2,apartment,medium,desert,evening_peak,816.0,540.0,571.2,244.8,274.22,326.4,209.32,274.22,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,276,0,0
92101,SDG&E,909,4,detached,high,coastal,morning_peak,827.0,600.0,578.9,248.1,277.68,330.8,244.09,277.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,212,0,0
94536,SCE,2332,4,detached,medium,coastal,morning_peak,805.0,400.0,563.5,241.5,226.13,322.0,209.03,226.13,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,343,1,52
94087,SDG&E,1391,4,detached,medium,coastal,morning_peak,455.0,400.0,318.5,136.5,160.87,182.0,121.21,160.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
90002,SDG&E,4731,2,condo,medium,inland,off_peak,472.0,432.0,94.4,377.6,114.29,188.8,91.78,114.29,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
94087,SDG&E,1467,5,apartment,low,inland,off_peak,473.0,252.0,94.6,378.4,114.49,189.2,91.48,114.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,166,0,0
92630,SCE,4051,3,condo,low,inland,off_peak,418.0,228.0,83.6,334.4,85.57,167.2,60.93,85.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,120,0,0
92024,SDG&E,4327,1,detached,medium,desert,evening_peak,687.0,510.0,480.9,206.1,233.72,274.8,183.41,233.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,122,0,0
90210,PG&E,4079,5,apartment,high,coastal,evening_peak,781.0,630.0,546.7,234.3,241.49,312.4,219.13,241.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,1,81
91356,PG&E,3648,5,apartment,high,desert,off_peak,955.0,945.0,191.0,764.0,196.45,382.0,166.46,196.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
90002,SDG&E,2357,6,detached,high,mountain,evening_peak,643.0,528.0,450.1,192.9,219.9,257.2,172.0,219.9,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,75
95814,SCE,4083,2,apartment,high,coastal,off_peak,892.0,540.0,178.4,713.6,168.99,356.8,153.04,168.99,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,312,0,0
94536,SDG&E,4876,3,detached,high,desert,evening_peak,1166.0,855.0,816.2,349.8,384.12,466.4,312.46,384.12,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,261,0,0
94596,PG&E,3950,3,condo,medium,inland,mixed,985.0,456.0,492.5,492.5,261.25,394.0,215.96,261.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,379,1,100
95814,PG&E,1452,2,condo,medium,inland,mixed,725.0,432.0,362.5,362.5,196.25,290.0,149.07,196.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,123,1,140
94087,PG&E,1521,3,condo,low,desert,mixed,315.0,285.0,157.5,157.5,93.75,126.0,88.53,93.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
92336,SDG&E,3355,5,detached,low,inland,evening_peak,686.0,252.0,480.2,205.8,233.4,274.4,186.15,233.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,277,1,127
92507,SCE,1468,6,detached,high,coastal,off_peak,1089.0,660.0,217.8,871.2,203.66,435.6,150.8,203.66,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,287,1,87
91364,SDG&E,4549,6,detached,medium,coastal,mixed,480.0,440.0,240.0,240.0,147.6,192.0,131.45,147.6,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,0,0
91356,SDG&E,3233,1,condo,low,inland,mixed,229.0,204.0,114.5,114.5,79.83,91.6,60.33,79.83,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,0,0
92130,PG&E,3490,1,apartment,high,inland,evening_peak,733.0,612.0,513.1,219.9,227.57,293.2,177.55,227.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,96
91770,PG&E,3202,2,apartment,high,inland,morning_peak,735.0,648.0,514.5,220.5,228.15,294.0,200.34,228.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,1,57
92612,SCE,4160,4,condo,high,desert,mixed,1082.0,900.0,541.0,541.0,260.86,432.8,215.71,260.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,1,147
94538,SDG&E,3934,2,apartment,medium,coastal,mixed,478.0,360.0,239.0,239.0,147.06,191.2,103.32,147.06,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,63
95129,SCE,2873,6,apartment,high,inland,off_peak,832.0,792.0,166.4,665.6,158.43,332.8,117.04,158.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
94551,SDG&E,4680,1,apartment,low,mountain,off_peak,480.0,136.0,96.0,384.0,115.92,192.0,91.29,115.92,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,186,1,128
91364,SCE,1809,1,detached,low,coastal,evening_peak,246.0,170.0,172.2,73.8,77.44,98.4,68.12,77.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,51
94025,SDG&E,2973,2,apartment,low,mountain,mixed,159.0,144.0,79.5,79.5,60.93,63.6,52.18,60.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
94568,PG&E,4586,2,apartment,high,coastal,morning_peak,891.0,540.0,623.7,267.3,273.39,356.4,242.92,273.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,125,1,146
92037,PG&E,3916,2,detached,medium,desert,morning_peak,550.0,540.0,385.0,165.0,174.5,220.0,143.46,174.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
94596,PG&E,4115,6,condo,low,mountain,mixed,458.0,176.0,229.0,229.0,129.5,183.2,119.67,129.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,212,0,0
92121,PG&E,1975,2,apartment,high,desert,morning_peak,965.0,810.0,675.5,289.5,294.85,386.0,271.99,294.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,155,0,0
92037,PG&E,2427,6,condo,low,desert,evening_peak,360.0,330.0,252.0,108.0,119.4,144.0,107.68,119.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
94080,PG&E,4390,3,apartment,low,mountain,off_peak,362.0,152.0,72.4,289.6,83.78,144.8,71.03,83.78,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,112,1,98
94085,SDG&E,855,6,detached,medium,desert,off_peak,670.0,660.0,134.0,536.0,154.68,268.0,145.5,154.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
92618,SDG&E,3776,1,apartment,high,inland,off_peak,1026.0,612.0,205.2,820.8,227.3,410.4,191.39,227.3,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,379,0,0
